frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
1691,truncatedIcosahedron_truncate50d_ambo_dual,17820,23578,5758,61977,61837
1692,truncatedIcosahedron_truncate50d_ambo_dual,18454,24368,5914,63090,63250
1693,truncatedIcosahedron_truncate50d_ambo_dual,18027,23776,5749,62031,61868
1694,truncatedIcosahedron_truncate50d_ambo_dual,18052,24082,6030,62488,62766
1695,truncatedIcosahedron_truncate50d_ambo_dual,18211,24017,5806,62619,62395
1696,truncatedIcosahedron_truncate50d_ambo_dual,17951,23999,6048,62249,62496
1697,truncatedIcosahedron_truncate50d_ambo_dual,17936,23687,5751,62163,61860
1698,truncatedIcosahedron_truncate50d_ambo_dual,17883,23884,6001,62414,62656
1699,truncatedIcosahedron_truncate50d_ambo_dual,17730,23601,5871,62308,62175
1700,truncatedIcosahedron_truncate50d_ambo_dual,18026,24116,6090,62757,62974
1701,truncatedIcosahedron_truncate50d_ambo_dual,18196,24017,5821,62630,62359
1702,truncatedIcosahedron_truncate50d_ambo_dual,18392,24361,5969,62645,62801
1703,truncatedIcosahedron_truncate50d_ambo_dual,18097,24021,5924,62166,62119
1704,icosahedron_snub_relax_truncate033_hankin62,1740,1788,48,46112,40225
1705,icosahedron_snub_relax_truncate033_hankin62,8704,9330,626,69427,70002
1706,icosahedron_snub_relax_truncate033_hankin62,9753,10380,627,63509,63510
1707,icosahedron_snub_relax_truncate033_hankin62,8704,9340,636,61412,61409
1708,icosahedron_snub_relax_truncate033_hankin62,9960,10562,602,63718,63682
1709,icosahedron_snub_relax_truncate033_hankin62,16261,29013,12752,68814,80958
1710,icosahedron_snub_relax_truncate033_hankin62,16083,25296,9213,62282,58742
1711,icosahedron_snub_relax_truncate033_hankin62,13740,19257,5517,60119,56420
1712,icosahedron_snub_relax_truncate033_hankin62,12171,16254,4083,60891,59456
1713,icosahedron_snub_relax_truncate033_hankin62,11974,14570,2596,61919,60424
1714,icosahedron_snub_relax_truncate033_hankin62,13593,16001,2408,64081,63889
1715,icosahedron_snub_relax_truncate033_hankin62,11258,13309,2051,60123,59762
1716,icosahedron_snub_relax_truncate033_hankin62,10675,12135,1460,61867,61277
1717,icosahedron_snub_relax_truncate033_hankin62,10545,11756,1211,62330,62075
1718,icosahedron_snub_relax_truncate033_hankin62,13521,14620,1099,65437,65331
1719,icosahedron_snub_relax_truncate033_hankin62,13765,14565,800,62696,62390
1720,icosahedron_snub_relax_truncate033_hankin62,13468,14323,855,62161,62210
1721,icosahedron_snub_relax_truncate033_hankin62,13115,13956,841,62100,62091
1722,icosahedron_snub_relax_truncate033_hankin62,13080,13991,911,62427,62493
1723,icosahedron_snub_relax_truncate033_hankin62,12906,13766,860,62342,62286
1724,icosahedron_snub_relax_truncate033_hankin62,22702,23585,883,72257,72279
1725,icosahedron_snub_relax_truncate033_hankin62,28384,29342,958,68136,68205
1726,icosahedron_snub_relax_truncate033_hankin62,28849,29736,887,62927,62851
1727,icosahedron_snub_relax_truncate033_hankin62,26967,27659,692,60577,60383
1728,icosahedron_snub_relax_truncate033_hankin62,28388,29580,1192,63883,64381
1729,icosahedron_snub_relax_truncate033_hankin62,27394,28174,780,61168,60777
1730,icosahedron_snub_relax_truncate033_hankin62,27904,29153,1249,62970,63435
1731,icosahedron_snub_relax_truncate033_hankin62,27072,28276,1204,61628,61582
1732,icosahedron_snub_relax_truncate033_hankin62,30087,31394,1307,65478,65576
1733,icosahedron_snub_relax_truncate033_hankin62,26243,27555,1312,58615,58613
1734,icosahedron_snub_relax_truncate033_hankin62,27727,29005,1278,63945,63910
1735,icosahedron_snub_relax_truncate033_hankin62,26257,27524,1267,60991,60984
1736,icosahedron_snub_relax_truncate033_hankin62,27865,29203,1338,64125,64193
1737,icosahedron_snub_relax_truncate033_hankin62,26455,27678,1223,61051,60927
1738,icosahedron_snub_relax_truncate033_hankin62,28181,29411,1230,64185,64190
1739,icosahedron_snub_relax_truncate033_hankin62,26599,27830,1231,60868,60878
1740,icosahedron_snub_relax_truncate033_hankin62,28814,30188,1374,64675,64820
1741,icosahedron_snub_relax_truncate033_hankin62,26945,28303,1358,60593,60573
1742,icosahedron_snub_relax_truncate033_hankin62,29604,30959,1355,65121,65115
1743,icosahedron_snub_relax_truncate033_hankin62,27327,28546,1219,60182,60045
1744,icosahedron_snub_relax_truncate033_hankin62,30507,31944,1437,65633,65858
1745,icosahedron_snub_relax_truncate033_hankin62,28040,29283,1243,59647,59444
1746,icosahedron_snub_relax_truncate033_hankin62,30983,32310,1327,65405,65485
1747,icosahedron_snub_relax_truncate033_hankin62,28857,30152,1295,60335,60302
1748,icosahedron_snub_relax_truncate033_hankin62,31631,33058,1427,65237,65366
1749,icosahedron_snub_relax_truncate033_hankin62,29478,30766,1288,60309,60165
1750,icosahedron_snub_relax_truncate033_hankin62,31524,33226,1702,64561,64974
1751,icosahedron_snub_relax_truncate033_hankin62,29809,31203,1394,60747,60434
1752,icosahedron_snub_relax_truncate033_hankin62,31725,33308,1583,64375,64554
1753,icosahedron_snub_relax_truncate033_hankin62,29810,31275,1465,60546,60426
1754,icosahedron_snub_relax_truncate033_hankin62,31122,32753,1631,63772,63935
1755,icosahedron_snub_relax_truncate033_hankin62,30204,31562,1358,61543,61267
1756,icosahedron_snub_relax_truncate033_hankin62,30903,32221,1318,63161,63117
1757,icosahedron_snub_relax_truncate033_hankin62,29552,30945,1393,61110,61178
1758,icosahedron_snub_relax_truncate033_hankin62,29854,31348,1494,62762,62858
1759,icosahedron_snub_relax_truncate033_hankin62,29488,30856,1368,62076,61967
1760,icosahedron_snub_relax_truncate033_hankin62,28996,30222,1226,61968,61824
1761,icosahedron_snub_relax_truncate033_hankin62,28887,30310,1423,62078,62256
1762,icosahedron_snub_relax_truncate033_hankin62,28692,29972,1280,62265,62119
1763,icosahedron_snub_relax_truncate033_hankin62,28723,29972,1249,62546,62459
1764,icosahedron_snub_relax_truncate033_hankin62,27719,28967,1248,61450,61496
1765,icosahedron_snub_relax_truncate033_hankin62,28121,29347,1226,62860,62840
1766,icosahedron_snub_relax_truncate033_hankin62,27365,28625,1260,61705,61738
1767,icosahedron_snub_relax_truncate033_hankin62,27997,29358,1361,63092,63189
1768,icosahedron_snub_relax_truncate033_hankin62,26978,28177,1199,61443,61279
1769,icosahedron_snub_relax_truncate033_hankin62,27663,29023,1360,63147,63293
1770,icosahedron_snub_relax_truncate033_hankin62,27064,28377,1313,61861,61814
1771,icosahedron_snub_relax_truncate033_hankin62,27730,28997,1267,63128,63079
1772,icosahedron_snub_relax_truncate033_hankin62,27270,28463,1193,62003,61925
1773,icosahedron_snub_relax_truncate033_hankin62,28080,29363,1283,63276,63360
1774,icosahedron_snub_relax_truncate033_hankin62,27235,28477,1242,61617,61574
1775,icosahedron_snub_relax_truncate033_hankin62,28429,29801,1372,63656,63783
1776,dodecahedron_hk62_ambo_hk62,1763,1804,41,35795,34460
1777,dodecahedron_hk62_ambo_hk62,7981,8217,236,68464,68652
1778,dodecahedron_hk62_ambo_hk62,7626,7883,257,62107,62115
1779,dodecahedron_hk62_ambo_hk62,7855,8070,215,62697,62645
1780,dodecahedron_hk62_ambo_hk62,7861,8071,210,62466,62462
1781,dodecahedron_hk62_ambo_hk62,13211,13409,198,67807,67785
1782,dodecahedron_hk62_ambo_hk62,12362,12568,206,61611,61609
1783,dodecahedron_hk62_ambo_hk62,12308,12472,164,62408,62361
1784,dodecahedron_hk62_ambo_hk62,12064,12284,220,62218,62270
1785,dodecahedron_hk62_ambo_hk62,13978,14244,266,64375,64418
1786,dodecahedron_hk62_ambo_hk62,14123,14373,250,62614,62586
1787,dodecahedron_hk62_ambo_hk62,14327,14545,218,62665,62632
1788,dodecahedron_hk62_ambo_hk62,16974,17233,259,65110,65148
1789,dodecahedron_hk62_ambo_hk62,16215,16550,335,61691,61768
1790,dodecahedron_hk62_ambo_hk62,15738,16012,274,61974,61919
1791,dodecahedron_hk62_ambo_hk62,14608,14927,319,61386,61414
1792,dodecahedron_hk62_ambo_hk62,14200,14618,418,62052,62146
1793,dodecahedron_hk62_ambo_hk62,13514,13832,318,61413,61317
1794,dodecahedron_hk62_ambo_hk62,18197,18596,399,67144,67222
1795,dodecahedron_hk62_ambo_hk62,22314,22845,531,66541,66699
1796,dodecahedron_hk62_ambo_hk62,21486,21967,481,61628,61579
1797,dodecahedron_hk62_ambo_hk62,19486,19782,296,60463,60274
1798,dodecahedron_hk62_ambo_hk62,21950,22188,238,64915,64866
1799,dodecahedron_hk62_ambo_hk62,20506,20736,230,61016,61008
1800,dodecahedron_hk62_ambo_hk62,22779,23105,326,64735,64829
1801,dodecahedron_hk62_ambo_hk62,22183,22485,302,61865,61839
1802,dodecahedron_hk62_ambo_hk62,22392,23205,813,62671,63179
1803,dodecahedron_hk62_ambo_hk62,19810,20550,740,59876,59806
1804,dodecahedron_hk62_ambo_hk62,20613,21356,743,63314,63316
1805,dodecahedron_hk62_ambo_hk62,19888,20700,812,61739,61803
1806,dodecahedron_hk62_ambo_hk62,20835,21615,780,63415,63373
1807,dodecahedron_hk62_ambo_hk62,20406,21161,755,62033,61998
1808,dodecahedron_hk62_ambo_hk62,20922,21770,848,62978,63068
1809,dodecahedron_hk62_ambo_hk62,21451,22186,735,62643,62524
1810,dodecahedron_hk62_ambo_hk62,20746,21584,838,61757,61858
1811,dodecahedron_hk62_ambo_hk62,21769,22587,818,63485,63463
1812,dodecahedron_hk62_ambo_hk62,20986,21793,807,61678,61665
1813,dodecahedron_hk62_ambo_hk62,22604,23571,967,64078,64236
1814,dodecahedron_hk62_ambo_hk62,21276,22010,734,61141,60896
1815,dodecahedron_hk62_ambo_hk62,22198,22971,773,63382,63421
1816,dodecahedron_hk62_ambo_hk62,21388,22250,862,61650,61726
1817,dodecahedron_hk62_ambo_hk62,22557,23388,831,63631,63597
1818,dodecahedron_hk62_ambo_hk62,21995,22777,782,61944,61903
1819,dodecahedron_hk62_ambo_hk62,22910,23755,845,63375,63438
1820,dodecahedron_hk62_ambo_hk62,22053,22898,845,61604,61603
1821,dodecahedron_hk62_ambo_hk62,22981,23818,837,63389,63379
1822,dodecahedron_hk62_ambo_hk62,21701,22427,726,61181,61070
1823,dodecahedron_hk62_ambo_hk62,22380,23214,834,63140,63244
1824,dodecahedron_hk62_ambo_hk62,21550,22258,708,61632,61503
1825,dodecahedron_hk62_ambo_hk62,21973,22838,865,62599,62764
1826,dodecahedron_hk62_ambo_hk62,21760,22505,745,62249,62128
1827,dodecahedron_hk62_ambo_hk62,21294,22052,758,61989,62001
1828,dodecahedron_hk62_ambo_hk62,21494,22202,708,62663,62607
1829,dodecahedron_hk62_ambo_hk62,21076,21957,881,62043,62212
1830,dodecahedron_hk62_ambo_hk62,21896,22657,761,63280,63151
1831,dodecahedron_hk62_ambo_hk62,20947,21590,643,61572,61445
1832,dodecahedron_hk62_ambo_hk62,21128,21860,732,62643,62730
1833,dodecahedron_hk62_ambo_hk62,21120,21836,716,62452,62436
1834,dodecahedron_hk62_ambo_hk62,20891,21701,810,62208,62321
1835,dodecahedron_hk62_ambo_hk62,20741,21469,728,62311,62227
1836,dodecahedron_hk62_ambo_hk62,20467,21192,725,62188,62183
1837,dodecahedron_hk62_ambo_hk62,20698,21510,812,62692,62775
1838,dodecahedron_hk62_ambo_hk62,20271,21165,894,62033,62112
1839,dodecahedron_hk62_ambo_hk62,20348,21084,736,62544,62378
1840,dodecahedron_hk62_ambo_hk62,20407,21181,774,62520,62555
1841,dodecahedron_hk62_ambo_hk62,20372,21112,740,62154,62110
1842,dodecahedron_hk62_ambo_hk62,20343,21123,780,62423,62469
1843,dodecahedron_hk62_ambo_hk62,21029,21838,809,63148,63172
1844,dodecahedron_hk62_ambo_hk62,20372,21105,733,61805,61726
1845,dodecahedron_hk62_ambo_hk62,20951,21712,761,63085,63120
1846,truncatedIcosahedron_hk58_chamfer63,1996,2055,59,43505,42802
1847,truncatedIcosahedron_hk58_chamfer63,10179,10552,373,70643,70947
1848,truncatedIcosahedron_hk58_chamfer63,9468,9848,380,61750,61748
1849,truncatedIcosahedron_hk58_chamfer63,10043,10466,423,63034,63069
1850,truncatedIcosahedron_hk58_chamfer63,10768,11188,420,63187,63182
1851,truncatedIcosahedron_hk58_chamfer63,18374,18765,391,70069,70027
1852,truncatedIcosahedron_hk58_chamfer63,17190,17475,285,61278,61170
1853,truncatedIcosahedron_hk58_chamfer63,16786,17049,263,62057,62031
1854,truncatedIcosahedron_hk58_chamfer63,17914,18034,120,63590,63445
1855,truncatedIcosahedron_hk58_chamfer63,16793,17331,538,61339,61755
1856,truncatedIcosahedron_hk58_chamfer63,16455,16854,399,62122,61972
1857,truncatedIcosahedron_hk58_chamfer63,17059,17446,387,62697,62708
1858,truncatedIcosahedron_hk58_chamfer63,23787,24227,440,69243,69295
1859,truncatedIcosahedron_hk58_chamfer63,28393,29950,1557,67062,68155
1860,truncatedIcosahedron_hk58_chamfer63,26499,28082,1583,60561,60577
1861,truncatedIcosahedron_hk58_chamfer63,26806,28557,1751,62762,62927
1862,truncatedIcosahedron_hk58_chamfer63,26151,27851,1700,61803,61741
1863,truncatedIcosahedron_hk58_chamfer63,26787,28746,1959,63095,63337
1864,truncatedIcosahedron_hk58_chamfer63,28778,30674,1896,64447,64371
1865,truncatedIcosahedron_hk58_chamfer63,25887,27808,1921,59565,59581
1866,truncatedIcosahedron_hk58_chamfer63,26124,27931,1807,62701,62568
1867,truncatedIcosahedron_hk58_chamfer63,26134,28089,1955,62470,62610
1868,truncatedIcosahedron_hk58_chamfer63,26146,27916,1770,62474,62277
1869,truncatedIcosahedron_hk58_chamfer63,26132,27979,1847,62448,62506
1870,truncatedIcosahedron_hk58_chamfer63,26332,28103,1771,62667,62582
1871,truncatedIcosahedron_hk58_chamfer63,26550,28430,1880,62679,62787
1872,truncatedIcosahedron_hk58_chamfer63,26972,28798,1826,62937,62883
1873,truncatedIcosahedron_hk58_chamfer63,27178,29138,1960,62315,62454
1874,truncatedIcosahedron_hk58_chamfer63,27940,29750,1810,63225,63072
1875,truncatedIcosahedron_hk58_chamfer63,26717,28629,1912,61238,61337
1876,truncatedIcosahedron_hk58_chamfer63,28930,30835,1905,64673,64654
1877,truncatedIcosahedron_hk58_chamfer63,27892,29688,1796,61422,61292
1878,truncatedIcosahedron_hk58_chamfer63,29163,31109,1946,63733,63882
1879,truncatedIcosahedron_hk58_chamfer63,27848,29679,1831,61151,61028
1880,truncatedIcosahedron_hk58_chamfer63,29612,31470,1858,64225,64251
1881,truncatedIcosahedron_hk58_chamfer63,29135,31198,2063,61984,62187
1882,truncatedIcosahedron_hk58_chamfer63,29155,31086,1931,62481,62347
1883,truncatedIcosahedron_hk58_chamfer63,29424,31291,1867,62728,62664
1884,truncatedIcosahedron_hk58_chamfer63,29239,31231,1992,62274,62398
1885,truncatedIcosahedron_hk58_chamfer63,28463,30547,2084,61685,61770
1886,truncatedIcosahedron_hk58_chamfer63,27737,29597,1860,61796,61565
1887,truncatedIcosahedron_hk58_chamfer63,28224,30063,1839,62938,62924
1888,truncatedIcosahedron_hk58_chamfer63,28280,30166,1886,62516,62562
1889,truncatedIcosahedron_hk58_chamfer63,27925,29767,1842,61810,61767
1890,truncatedIcosahedron_hk58_chamfer63,27572,29376,1804,62109,62066
1891,truncatedIcosahedron_hk58_chamfer63,28109,29851,1742,62998,62933
1892,truncatedIcosahedron_hk58_chamfer63,26771,28587,1816,61117,61197
1893,truncatedIcosahedron_hk58_chamfer63,27511,29281,1770,63199,63146
1894,truncatedIcosahedron_hk58_chamfer63,26179,27994,1815,61130,61164
1895,truncatedIcosahedron_hk58_chamfer63,26967,28633,1666,63254,63096
1896,truncatedIcosahedron_hk58_chamfer63,25918,27819,1901,61415,61629
1897,truncatedIcosahedron_hk58_chamfer63,26331,28087,1756,62872,62727
1898,truncatedIcosahedron_hk58_chamfer63,26086,28086,2000,62215,62458
1899,truncatedIcosahedron_hk58_chamfer63,26132,27906,1774,62561,62332
1900,truncatedIcosahedron_hk58_chamfer63,25969,27868,1899,62303,62422
1901,truncatedIcosahedron_hk58_chamfer63,25905,27721,1816,62402,62319
1902,truncatedIcosahedron_hk58_chamfer63,26102,27966,1864,62656,62705
1903,truncatedIcosahedron_hk58_chamfer63,25978,27837,1859,62337,62328
1904,truncatedIcosahedron_hk58_chamfer63,26267,28157,1890,62750,62779
1905,truncatedIcosahedron_hk58_chamfer63,26552,28493,1941,62461,62515
1906,truncatedIcosahedron_hk58_chamfer63,26459,28293,1834,62367,62257
1907,truncatedIcosahedron_hk58_chamfer63,26301,28286,1985,62290,62453
1908,dodecahedron_ambo_bevel33_relax_hk66,1719,1753,34,37879,35925
1909,dodecahedron_ambo_bevel33_relax_hk66,7858,8053,195,68596,68759
1910,dodecahedron_ambo_bevel33_relax_hk66,7733,7999,266,62336,62387
1911,dodecahedron_ambo_bevel33_relax_hk66,7764,7989,225,62492,62447
1912,dodecahedron_ambo_bevel33_relax_hk66,7875,8091,216,62572,62562
1913,dodecahedron_ambo_bevel33_relax_hk66,9124,9413,289,63756,63821
1914,dodecahedron_ambo_bevel33_relax_hk66,9221,9618,397,62551,62658
1915,dodecahedron_ambo_bevel33_relax_hk66,8990,9331,341,62230,62165
1916,dodecahedron_ambo_bevel33_relax_hk66,9587,9996,409,63057,63117
1917,dodecahedron_ambo_bevel33_relax_hk66,9553,9969,416,62424,62423
1918,dodecahedron_ambo_bevel33_relax_hk66,12131,12590,459,65040,65067
1919,dodecahedron_ambo_bevel33_relax_hk66,10439,10822,383,60756,60680
1920,dodecahedron_ambo_bevel33_relax_hk66,10746,11233,487,62767,62847
1921,dodecahedron_ambo_bevel33_relax_hk66,9874,10299,425,61226,61168
1922,dodecahedron_ambo_bevel33_relax_hk66,10652,11206,554,63238,63361
1923,dodecahedron_ambo_bevel33_relax_hk66,10142,10680,538,61948,61925
1924,dodecahedron_ambo_bevel33_relax_hk66,13933,14492,559,66252,66267
1925,dodecahedron_ambo_bevel33_relax_hk66,12047,12748,701,60571,60703
1926,dodecahedron_ambo_bevel33_relax_hk66,12915,13713,798,63381,63477
1927,dodecahedron_ambo_bevel33_relax_hk66,11951,12735,784,61497,61474
1928,dodecahedron_ambo_bevel33_relax_hk66,13006,13912,906,63496,63633
1929,dodecahedron_ambo_bevel33_relax_hk66,12160,12992,832,61605,61538
1930,dodecahedron_ambo_bevel33_relax_hk66,16688,17630,942,66987,67085
1931,dodecahedron_ambo_bevel33_relax_hk66,12431,13292,861,58202,58114
1932,dodecahedron_ambo_bevel33_relax_hk66,12952,13793,841,62978,62952
1933,dodecahedron_ambo_bevel33_relax_hk66,13065,13863,798,62575,62528
1934,dodecahedron_ambo_bevel33_relax_hk66,20475,21361,886,69872,69946
1935,dodecahedron_ambo_bevel33_relax_hk66,27747,28584,837,69724,69675
1936,dodecahedron_ambo_bevel33_relax_hk66,26762,27546,784,61468,61423
1937,dodecahedron_ambo_bevel33_relax_hk66,26100,26460,360,61500,61084
1938,dodecahedron_ambo_bevel33_relax_hk66,26754,27004,250,63116,62993
1939,dodecahedron_ambo_bevel33_relax_hk66,26410,26710,300,62115,62165
1940,dodecahedron_ambo_bevel33_relax_hk66,26351,27456,1105,62457,63256
1941,dodecahedron_ambo_bevel33_relax_hk66,26386,27797,1411,62494,62801
1942,dodecahedron_ambo_bevel33_relax_hk66,28062,29514,1452,64137,64176
1943,dodecahedron_ambo_bevel33_relax_hk66,25483,26938,1455,59875,59877
1944,dodecahedron_ambo_bevel33_relax_hk66,25797,27207,1410,62771,62727
1945,dodecahedron_ambo_bevel33_relax_hk66,25540,27092,1552,62200,62344
1946,dodecahedron_ambo_bevel33_relax_hk66,25659,27175,1516,62577,62541
1947,dodecahedron_ambo_bevel33_relax_hk66,25691,27195,1504,62490,62477
1948,dodecahedron_ambo_bevel33_relax_hk66,25775,27284,1509,62551,62547
1949,dodecahedron_ambo_bevel33_relax_hk66,25919,27500,1581,62605,62676
1950,dodecahedron_ambo_bevel33_relax_hk66,26101,27521,1420,62643,62481
1951,dodecahedron_ambo_bevel33_relax_hk66,26346,27935,1589,62706,62870
1952,dodecahedron_ambo_bevel33_relax_hk66,26517,27927,1410,62638,62452
1953,dodecahedron_ambo_bevel33_relax_hk66,27012,28507,1495,62671,62744
1954,dodecahedron_ambo_bevel33_relax_hk66,26712,28148,1436,62161,62099
1955,dodecahedron_ambo_bevel33_relax_hk66,28312,29797,1485,64059,64109
1956,dodecahedron_ambo_bevel33_relax_hk66,26951,28366,1415,61100,61026
1957,dodecahedron_ambo_bevel33_relax_hk66,27437,28815,1378,62946,62908
1958,dodecahedron_ambo_bevel33_relax_hk66,27181,28681,1500,62204,62325
1959,dodecahedron_ambo_bevel33_relax_hk66,29861,31459,1598,65141,65238
1960,dodecahedron_ambo_bevel33_relax_hk66,27739,29178,1439,60339,60180
1961,dodecahedron_ambo_bevel33_relax_hk66,29028,30465,1437,63739,63746
1962,dodecahedron_ambo_bevel33_relax_hk66,27619,29149,1530,61052,61144
1963,dodecahedron_ambo_bevel33_relax_hk66,29464,30916,1452,64305,64225
1964,dodecahedron_ambo_bevel33_relax_hk66,27513,29031,1518,60511,60575
1965,dodecahedron_ambo_bevel33_relax_hk66,28593,30082,1489,63540,63500
1966,dodecahedron_ambo_bevel33_relax_hk66,27662,29199,1537,61530,61588
1967,dodecahedron_ambo_bevel33_relax_hk66,28003,29448,1445,62851,62762
1968,dodecahedron_ambo_bevel33_relax_hk66,27042,28517,1475,61499,61528
1969,dodecahedron_ambo_bevel33_relax_hk66,27083,28651,1568,62221,62306
1970,dodecahedron_ambo_bevel33_relax_hk66,26965,28415,1450,62345,62216
1971,dodecahedron_ambo_bevel33_relax_hk66,25864,27291,1427,61360,61331
1972,dodecahedron_ambo_bevel33_relax_hk66,26839,28231,1392,63436,63401
1973,dodecahedron_ambo_bevel33_relax_hk66,25907,27456,1549,61528,61683
1974,dodecahedron_ambo_bevel33_relax_hk66,26794,28183,1389,63347,63186
1975,dodecahedron_ambo_bevel33_relax_hk66,25468,26909,1441,61135,61173
1976,dodecahedron_ambo_bevel33_relax_hk66,26631,28024,1393,63623,63575
1977,dodecahedron_ambo_bevel33_relax_hk66,25621,27046,1425,61450,61479
1978,dodecahedron_ambo_bevel33_relax_hk66,26060,27576,1516,62899,62988
1979,dodecahedron_ambo_bevel33_relax_hk66,25340,26820,1480,61739,61704
1980,dodecahedron_ambo_bevel33_relax_hk66,26071,27607,1536,63246,63245
1981,dodecahedron_ambo_bevel33_relax_hk66,25263,26708,1445,61659,61615
1982,dodecahedron_ambo_bevel33_relax_hk66,26000,27484,1484,63203,63234
1983,dodecahedron_ambo_bevel33_relax_hk66,26076,27487,1411,62527,62463
1984,dodecahedron_ambo_bevel33_relax_hk66,26052,27499,1447,62437,62477
1985,dodecahedron_ambo_bevel33_relax_hk66,26143,27571,1428,62280,62244
1986,truncatedIcosahedron_ambo_relax_truncate33_hk64,2013,2054,41,38330,36941
1987,truncatedIcosahedron_ambo_relax_truncate33_hk64,9269,9697,428,69712,70101
1988,truncatedIcosahedron_ambo_relax_truncate33_hk64,9160,9553,393,62352,62312
1989,truncatedIcosahedron_ambo_relax_truncate33_hk64,9179,9499,320,62480,62407
1990,truncatedIcosahedron_ambo_relax_truncate33_hk64,9941,10358,417,63223,63318
1991,truncatedIcosahedron_ambo_relax_truncate33_hk64,11924,12494,570,64425,64573
1992,truncatedIcosahedron_ambo_relax_truncate33_hk64,12110,12780,670,62644,62742
1993,truncatedIcosahedron_ambo_relax_truncate33_hk64,11962,12661,699,62300,62334
1994,truncatedIcosahedron_ambo_relax_truncate33_hk64,12517,13359,842,63070,63205
1995,truncatedIcosahedron_ambo_relax_truncate33_hk64,12533,13432,899,62474,62525
1996,truncatedIcosahedron_ambo_relax_truncate33_hk64,15515,16399,884,65442,65417
1997,truncatedIcosahedron_ambo_relax_truncate33_hk64,10504,11402,898,57442,57449
1998,truncatedIcosahedron_ambo_relax_truncate33_hk64,10924,11824,900,62882,62873
1999,truncatedIcosahedron_ambo_relax_truncate33_hk64,10422,11319,897,61958,61955
2000,truncatedIcosahedron_ambo_relax_truncate33_hk64,14690,15537,847,66728,66676
2001,truncatedIcosahedron_ambo_relax_truncate33_hk64,14634,15487,853,62040,62052
2002,truncatedIcosahedron_ambo_relax_truncate33_hk64,15345,16221,876,63153,63191
2003,truncatedIcosahedron_ambo_relax_truncate33_hk64,14340,15176,836,61457,61414
2004,truncatedIcosahedron_ambo_relax_truncate33_hk64,15162,16203,1041,63282,63476
2005,truncatedIcosahedron_ambo_relax_truncate33_hk64,14414,15348,934,61702,61603
2006,truncatedIcosahedron_ambo_relax_truncate33_hk64,26535,27539,1004,74583,74651
2007,truncatedIcosahedron_ambo_relax_truncate33_hk64,32797,33956,1159,68718,68861
2008,truncatedIcosahedron_ambo_relax_truncate33_hk64,33926,34968,1042,63644,63526
2009,truncatedIcosahedron_ambo_relax_truncate33_hk64,30430,31084,654,58963,58574
2010,truncatedIcosahedron_ambo_relax_truncate33_hk64,31430,31879,449,63461,63255
2011,truncatedIcosahedron_ambo_relax_truncate33_hk64,30716,31362,646,61746,61940
2012,truncatedIcosahedron_ambo_relax_truncate33_hk64,31995,32739,744,63741,63837
2013,truncatedIcosahedron_ambo_relax_truncate33_hk64,31957,33085,1128,62421,62803
2014,truncatedIcosahedron_ambo_relax_truncate33_hk64,32881,34721,1840,63387,64096
2015,truncatedIcosahedron_ambo_relax_truncate33_hk64,29919,31762,1843,59491,59492
2016,truncatedIcosahedron_ambo_relax_truncate33_hk64,30016,31834,1818,62545,62523
2017,truncatedIcosahedron_ambo_relax_truncate33_hk64,30148,31988,1840,62244,62252
2018,truncatedIcosahedron_ambo_relax_truncate33_hk64,30068,31945,1877,62380,62415
2019,truncatedIcosahedron_ambo_relax_truncate33_hk64,30493,32270,1777,62885,62776
2020,truncatedIcosahedron_ambo_relax_truncate33_hk64,30058,31845,1787,62026,62027
2021,truncatedIcosahedron_ambo_relax_truncate33_hk64,30827,32627,1800,63286,63294
2022,truncatedIcosahedron_ambo_relax_truncate33_hk64,29795,31625,1830,61431,61456
2023,truncatedIcosahedron_ambo_relax_truncate33_hk64,31108,32887,1779,63772,63722
2024,truncatedIcosahedron_ambo_relax_truncate33_hk64,30063,31925,1862,61415,61497
2025,truncatedIcosahedron_ambo_relax_truncate33_hk64,31207,33076,1869,63606,63609
2026,truncatedIcosahedron_ambo_relax_truncate33_hk64,30169,31962,1793,61415,61347
2027,truncatedIcosahedron_ambo_relax_truncate33_hk64,31994,33937,1943,64286,64434
2028,truncatedIcosahedron_ambo_relax_truncate33_hk64,30899,32744,1845,61365,61266
2029,truncatedIcosahedron_ambo_relax_truncate33_hk64,32601,34474,1873,64164,64189
2030,truncatedIcosahedron_ambo_relax_truncate33_hk64,31339,33117,1778,61199,61100
2031,truncatedIcosahedron_ambo_relax_truncate33_hk64,33338,35293,1955,64467,64633
2032,truncatedIcosahedron_ambo_relax_truncate33_hk64,31753,33576,1823,60877,60742
2033,truncatedIcosahedron_ambo_relax_truncate33_hk64,33681,35529,1848,64097,64121
2034,truncatedIcosahedron_ambo_relax_truncate33_hk64,32239,34161,1922,61020,61092
2035,truncatedIcosahedron_ambo_relax_truncate33_hk64,33607,35497,1890,63882,63850
2036,truncatedIcosahedron_ambo_relax_truncate33_hk64,32034,33819,1785,60887,60769
2037,truncatedIcosahedron_ambo_relax_truncate33_hk64,33596,35509,1913,64024,64138
2038,truncatedIcosahedron_ambo_relax_truncate33_hk64,32401,34248,1847,61266,61197
2039,truncatedIcosahedron_ambo_relax_truncate33_hk64,33061,35020,1959,63108,63213
2040,truncatedIcosahedron_ambo_relax_truncate33_hk64,31920,33727,1807,61321,61163
