frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
366,dodecahedron_bevel2_relax_gyro,18470,22069,3599,62398,62390
367,dodecahedron_bevel2_relax_gyro,18999,22645,3646,63045,63036
368,dodecahedron_bevel2_relax_gyro,18691,22381,3690,62153,62198
369,dodecahedron_bevel2_relax_gyro,18529,22274,3745,62058,62102
370,truncatedIcosidodecahedron_bevel5_relax_hk77,2243,2216,-27,46174,42409
371,truncatedIcosidodecahedron_bevel5_relax_hk77,11109,11594,485,71324,71832
372,truncatedIcosidodecahedron_bevel5_relax_hk77,10812,11208,396,62163,62073
373,truncatedIcosidodecahedron_bevel5_relax_hk77,11008,11488,480,62629,62747
374,truncatedIcosidodecahedron_bevel5_relax_hk77,12287,12662,375,63741,63634
375,truncatedIcosidodecahedron_bevel5_relax_hk77,15970,16857,887,66120,66645
376,truncatedIcosidodecahedron_bevel5_relax_hk77,15487,16562,1075,61974,62153
377,truncatedIcosidodecahedron_bevel5_relax_hk77,16108,17226,1118,63077,63123
378,truncatedIcosidodecahedron_bevel5_relax_hk77,15834,17139,1305,62191,62373
379,truncatedIcosidodecahedron_bevel5_relax_hk77,16607,17971,1364,63237,63348
380,truncatedIcosidodecahedron_bevel5_relax_hk77,20865,22283,1418,66777,66774
381,truncatedIcosidodecahedron_bevel5_relax_hk77,20158,21569,1411,61732,61729
382,truncatedIcosidodecahedron_bevel5_relax_hk77,19502,20978,1476,61802,61861
383,truncatedIcosidodecahedron_bevel5_relax_hk77,20102,21657,1555,63041,63145
384,truncatedIcosidodecahedron_bevel5_relax_hk77,19684,21220,1536,62046,62015
385,truncatedIcosidodecahedron_bevel5_relax_hk77,20219,21870,1651,62675,62785
386,truncatedIcosidodecahedron_bevel5_relax_hk77,30395,32063,1668,72638,72655
387,truncatedIcosidodecahedron_bevel5_relax_hk77,16244,18289,2045,48308,48686
388,truncatedIcosidodecahedron_bevel5_relax_hk77,16093,17976,1883,62311,62147
389,truncatedIcosidodecahedron_bevel5_relax_hk77,16533,18627,2094,62907,63110
390,truncatedIcosidodecahedron_bevel5_relax_hk77,28675,30742,2067,74601,74567
391,truncatedIcosidodecahedron_bevel5_relax_hk77,40580,43150,2570,74302,74801
392,truncatedIcosidodecahedron_bevel5_relax_hk77,37211,39176,1965,59086,58482
393,truncatedIcosidodecahedron_bevel5_relax_hk77,36285,37778,1493,61529,61115
394,truncatedIcosidodecahedron_bevel5_relax_hk77,35758,37146,1388,61988,61828
395,truncatedIcosidodecahedron_bevel5_relax_hk77,38715,39383,668,65417,64696
396,truncatedIcosidodecahedron_bevel5_relax_hk77,40415,40844,429,64160,63921
397,truncatedIcosidodecahedron_bevel5_relax_hk77,41994,42572,578,64037,64190
398,truncatedIcosidodecahedron_bevel5_relax_hk77,38178,40435,2257,58643,60321
399,truncatedIcosidodecahedron_bevel5_relax_hk77,35279,37534,2255,59550,59557
400,truncatedIcosidodecahedron_bevel5_relax_hk77,35549,37690,2141,62722,62614
401,truncatedIcosidodecahedron_bevel5_relax_hk77,35289,37569,2280,61883,62017
402,truncatedIcosidodecahedron_bevel5_relax_hk77,35634,37853,2219,62808,62744
403,truncatedIcosidodecahedron_bevel5_relax_hk77,35576,37869,2293,62403,62475
404,truncatedIcosidodecahedron_bevel5_relax_hk77,36488,38749,2261,63361,63343
405,truncatedIcosidodecahedron_bevel5_relax_hk77,39070,41091,2021,65043,64801
406,truncatedIcosidodecahedron_bevel5_relax_hk77,40260,42644,2384,63640,64068
407,truncatedIcosidodecahedron_bevel5_relax_hk77,38544,40726,2182,60800,60544
408,truncatedIcosidodecahedron_bevel5_relax_hk77,42696,44979,2283,66603,66719
409,truncatedIcosidodecahedron_bevel5_relax_hk77,40932,43602,2670,60697,61085
410,truncatedIcosidodecahedron_bevel5_relax_hk77,41174,43499,2325,62704,62357
411,truncatedIcosidodecahedron_bevel5_relax_hk77,40387,42720,2333,61675,61682
412,truncatedIcosidodecahedron_bevel5_relax_hk77,42643,44966,2323,64718,64708
413,truncatedIcosidodecahedron_bevel5_relax_hk77,41980,44511,2531,61800,62007
414,truncatedIcosidodecahedron_bevel5_relax_hk77,42255,44609,2354,62736,62560
415,truncatedIcosidodecahedron_bevel5_relax_hk77,41346,43883,2537,61554,61716
416,truncatedIcosidodecahedron_bevel5_relax_hk77,43557,45852,2295,64673,64431
417,truncatedIcosidodecahedron_bevel5_relax_hk77,43073,45707,2634,61725,62040
418,truncatedIcosidodecahedron_bevel5_relax_hk77,42927,45355,2428,62317,62109
419,truncatedIcosidodecahedron_bevel5_relax_hk77,41154,43784,2630,60678,60890
420,truncatedIcosidodecahedron_bevel5_relax_hk77,39844,42362,2518,61157,61095
421,truncatedIcosidodecahedron_bevel5_relax_hk77,39832,42306,2474,62502,62405
422,truncatedIcosidodecahedron_bevel5_relax_hk77,39085,41499,2414,61715,61655
423,truncatedIcosidodecahedron_bevel5_relax_hk77,38419,40888,2469,61793,61850
424,truncatedIcosidodecahedron_bevel5_relax_hk77,37519,39854,2335,61561,61435
425,truncatedIcosidodecahedron_bevel5_relax_hk77,37235,39624,2389,62177,62238
426,truncatedIcosidodecahedron_bevel5_relax_hk77,37266,39536,2270,62493,62372
427,truncatedIcosidodecahedron_bevel5_relax_hk77,37029,39324,2295,62224,62249
428,truncatedIcosidodecahedron_bevel5_relax_hk77,36845,39099,2254,62283,62237
429,truncatedIcosidodecahedron_bevel5_relax_hk77,36678,38979,2301,62283,62341
430,truncatedIcosidodecahedron_bevel5_relax_hk77,36376,38647,2271,62160,62129
431,truncatedIcosidodecahedron_bevel5_relax_hk77,36122,38474,2352,62206,62287
432,truncatedIcosidodecahedron_bevel5_relax_hk77,36626,38884,2258,62966,62872
433,truncatedIcosidodecahedron_bevel5_relax_hk77,35850,38172,2322,61431,61544
434,truncatedIcosidodecahedron_bevel5_relax_hk77,36187,38408,2221,62853,62694
435,truncatedIcosidodecahedron_bevel5_relax_hk77,35335,37681,2346,61609,61734
436,truncatedIcosidodecahedron_bevel5_relax_hk77,35951,38250,2299,63070,63036
437,truncatedIcosidodecahedron_bevel5_relax_hk77,35411,37662,2251,61926,61873
438,truncatedIcosidodecahedron_bevel5_relax_hk77,35844,38035,2191,62893,62834
439,truncatedIcosidodecahedron_bevel5_relax_hk77,35813,38037,2224,62428,62463
440,truncatedIcosidodecahedron_bevel5_relax_hk77,35818,38026,2208,62467,62452
441,truncatedIcosidodecahedron_bevel5_relax_hk77,35928,38126,2198,62570,62561
442,truncatedOctahedron_gyro_kis_hk17,1681,1677,-4,28216,26010
443,truncatedOctahedron_gyro_kis_hk17,8376,8655,279,69158,69434
444,truncatedOctahedron_gyro_kis_hk17,9014,9244,230,63098,63049
445,truncatedOctahedron_gyro_kis_hk17,8213,8462,249,61662,61678
446,truncatedOctahedron_gyro_kis_hk17,9538,9829,291,63777,63829
447,truncatedOctahedron_gyro_kis_hk17,11350,18788,7438,64251,71462
448,truncatedOctahedron_gyro_kis_hk17,13292,17298,4006,64447,60969
449,truncatedOctahedron_gyro_kis_hk17,11800,14113,2313,60647,58945
450,truncatedOctahedron_gyro_kis_hk17,11652,13407,1755,62311,61756
451,truncatedOctahedron_gyro_kis_hk17,11624,13166,1542,62432,62221
452,truncatedOctahedron_gyro_kis_hk17,14461,16206,1745,65298,65501
453,truncatedOctahedron_gyro_kis_hk17,15895,17001,1106,63867,63225
454,truncatedOctahedron_gyro_kis_hk17,15281,16452,1171,61847,61889
455,truncatedOctahedron_gyro_kis_hk17,15194,16370,1176,62372,62368
456,truncatedOctahedron_gyro_kis_hk17,14827,15970,1143,62097,62060
457,truncatedOctahedron_gyro_kis_hk17,14554,15670,1116,62188,62160
458,truncatedOctahedron_gyro_kis_hk17,21050,22171,1121,68958,68962
459,truncatedOctahedron_gyro_kis_hk17,24284,26715,2431,65692,66993
460,truncatedOctahedron_gyro_kis_hk17,25591,28333,2742,63754,64076
461,truncatedOctahedron_gyro_kis_hk17,24358,27211,2853,61220,61394
462,truncatedOctahedron_gyro_kis_hk17,26355,29725,3370,64515,64983
463,truncatedOctahedron_gyro_kis_hk17,24781,28071,3290,60889,60807
464,truncatedOctahedron_gyro_kis_hk17,29313,32831,3518,66995,67223
465,truncatedOctahedron_gyro_kis_hk17,19168,22591,3423,52048,51941
466,truncatedOctahedron_gyro_kis_hk17,20970,24601,3631,64264,64470
467,truncatedOctahedron_gyro_kis_hk17,19627,23187,3560,61117,61045
468,truncatedOctahedron_gyro_kis_hk17,21187,25361,4174,64017,64636
469,truncatedOctahedron_gyro_kis_hk17,20910,25413,4503,62190,62513
470,truncatedOctahedron_gyro_kis_hk17,28468,33044,4576,70018,70093
471,truncatedOctahedron_gyro_kis_hk17,23902,26668,2766,57890,56069
472,truncatedOctahedron_gyro_kis_hk17,24410,27132,2722,62965,62931
473,truncatedOctahedron_gyro_kis_hk17,24039,26692,2653,62091,62022
474,truncatedOctahedron_gyro_kis_hk17,24433,26876,2443,62859,62700
475,truncatedOctahedron_gyro_kis_hk17,25121,27633,2512,63205,63198
476,truncatedOctahedron_gyro_kis_hk17,28543,30980,2437,65883,65809
477,truncatedOctahedron_gyro_kis_hk17,17601,22043,4442,51510,53514
478,truncatedOctahedron_gyro_kis_hk17,18156,22548,4392,63015,62964
479,truncatedOctahedron_gyro_kis_hk17,16999,21462,4463,61311,61376
480,truncatedOctahedron_gyro_kis_hk17,17931,22235,4304,63393,63241
481,truncatedOctahedron_gyro_kis_hk17,16692,20938,4246,60957,60901
482,truncatedOctahedron_gyro_kis_hk17,27434,31767,4333,73208,73291
483,truncatedOctahedron_gyro_kis_hk17,43792,48772,4980,78753,79387
484,truncatedOctahedron_gyro_kis_hk17,43008,47625,4617,61655,61295
485,truncatedOctahedron_gyro_kis_hk17,41979,45912,3933,61425,60746
486,truncatedOctahedron_gyro_kis_hk17,39609,43016,3407,60087,59562
487,truncatedOctahedron_gyro_kis_hk17,37306,39944,2638,60155,59387
488,truncatedOctahedron_gyro_kis_hk17,35930,38351,2421,61068,60909
489,truncatedOctahedron_gyro_kis_hk17,35797,37779,1982,62380,61889
490,truncatedOctahedron_gyro_kis_hk17,36228,38224,1996,62888,62905
491,truncatedOctahedron_gyro_kis_hk17,34824,36771,1947,61060,61010
492,truncatedOctahedron_gyro_kis_hk17,34569,36549,1980,62206,62238
493,truncatedOctahedron_gyro_kis_hk17,34934,36829,1895,62825,62742
494,truncatedOctahedron_gyro_kis_hk17,34566,36573,2007,62094,62206
495,truncatedOctahedron_gyro_kis_hk17,34522,36570,2048,62409,62456
496,truncatedOctahedron_gyro_kis_hk17,35164,37157,1993,63103,63048
497,truncatedOctahedron_gyro_kis_hk17,36817,38684,1867,63810,63666
498,truncatedOctahedron_gyro_kis_hk17,36234,38477,2243,61884,62254
499,truncatedOctahedron_gyro_kis_hk17,35135,37458,2323,61363,61442
500,truncatedOctahedron_gyro_kis_hk17,37988,40279,2291,65310,65281
501,truncatedOctahedron_gyro_kis_hk17,38241,40539,2298,62714,62775
502,truncatedOctahedron_gyro_kis_hk17,37156,39197,2041,61431,61117
503,truncatedOctahedron_gyro_kis_hk17,39263,42169,2906,64570,65432
504,truncatedOctahedron_gyro_kis_hk17,38083,40384,2301,61279,60676
505,truncatedOctahedron_gyro_kis_hk17,38700,40860,2160,63078,62936
506,truncatedOctahedron_gyro_kis_hk17,38987,41575,2588,62746,63160
507,truncatedOctahedron_gyro_kis_hk17,40669,43691,3022,64149,64576
508,truncatedOctahedron_gyro_kis_hk17,38641,40850,2209,60441,59621
509,truncatedOctahedron_gyro_kis_hk17,39858,42072,2214,63678,63683
510,truncatedOctahedron_gyro_kis_hk17,39761,42431,2670,62369,62809
511,truncatedOctahedron_gyro_kis_hk17,40509,43470,2961,63209,63501
512,truncatedOctahedron_gyro_kis_hk17,37428,39746,2318,59379,58737
513,truncatedOctahedron_gyro_kis_hk17,36773,38917,2144,61563,61384
514,truncatedOctahedron_gyro_kis_hk17,38152,40394,2242,63840,63939
515,truncatedOctahedron_gyro_kis_hk17,36950,38967,2017,61242,61083
516,truncatedOctahedron_gyro_kis_hk17,36603,38606,2003,62169,62101
517,truncatedOctahedron_gyro_kis_hk17,36212,38200,1988,62068,62050
518,truncatedOctahedron_gyro_kis_hk17,36304,38462,2158,62552,62721
519,truncatedOctahedron_gyro_kis_hk17,35370,37433,2063,61528,61433
520,truncatedOctahedron_gyro_kis_hk17,35875,38077,2202,62966,63106
521,truncatedOctahedron_gyro_kis_hk17,35109,37103,1994,61695,61489
522,truncatedOctahedron_gyro_kis_hk17,35436,37562,2126,62762,62920
523,truncatedOctahedron_gyro_kis_hk17,34561,36615,2054,61575,61515
524,truncatedOctahedron_gyro_kis_hk17,35274,37369,2095,63174,63216
525,truncatedOctahedron_gyro_kis_hk17,34141,36182,2041,61327,61274
526,truncatedOctahedron_gyro_kis_hk17,34922,37011,2089,63234,63290
527,truncatedOctahedron_gyro_kis_hk17,33714,35726,2012,61250,61177
528,truncatedOctahedron_gyro_kis_hk17,35355,37423,2068,64101,64212
529,truncatedOctahedron_gyro_kis_hk17,33870,35826,1956,60775,60620
530,truncatedOctahedron_gyro_kis_hk17,34842,36805,1963,63432,63440
531,truncatedOctahedron_gyro_kis_hk17,33787,35709,1922,61405,61364
532,truncatedOctahedron_gyro_kis_hk17,35053,37034,1981,63727,63784
533,truncatedOctahedron_gyro_kis_hk17,33935,35884,1949,61344,61318
534,truncatedIcosahedron_ambo_relax_truncate001_hankin59,1850,1831,-19,30376,28407
535,truncatedIcosahedron_ambo_relax_truncate001_hankin59,9519,9897,378,70113,70519
536,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10122,10441,319,63057,62998
537,truncatedIcosahedron_ambo_relax_truncate001_hankin59,9511,9886,375,61857,61905
538,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10948,11299,351,63871,63873
539,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12621,13210,589,64110,64361
540,truncatedIcosahedron_ambo_relax_truncate001_hankin59,13241,13859,618,63077,63100
541,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12659,13286,627,61882,61877
542,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12818,13556,738,62623,62787
543,truncatedIcosahedron_ambo_relax_truncate001_hankin59,12969,13775,806,62667,62680
544,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15169,15937,768,64664,64625
545,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10878,11775,897,57848,57961
546,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10884,11701,817,62466,62388
547,truncatedIcosahedron_ambo_relax_truncate001_hankin59,10944,11842,898,62529,62606
548,truncatedIcosahedron_ambo_relax_truncate001_hankin59,13963,14805,842,65479,65423
549,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15351,16137,786,63842,63783
550,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15052,15858,806,62161,62182
551,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15409,16194,785,62821,62788
552,truncatedIcosahedron_ambo_relax_truncate001_hankin59,14949,15687,738,62004,61953
553,truncatedIcosahedron_ambo_relax_truncate001_hankin59,15285,16047,762,62799,62822
554,truncatedIcosahedron_ambo_relax_truncate001_hankin59,23465,24144,679,70640,70546
555,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33888,33972,84,72854,72263
556,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33009,33134,125,61630,61673
557,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34133,34222,89,63585,63547
558,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33399,33504,105,61723,61741
559,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34683,34771,88,63728,63733
560,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33794,33883,89,61558,61573
561,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34473,34551,78,62873,62872
562,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35985,36083,98,63970,63991
563,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34610,34653,43,61069,61030
564,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33643,33696,53,61494,61498
565,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34535,34577,42,63354,63343
566,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33616,33677,61,61549,61561
567,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34732,34763,31,63582,63544
568,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34039,34094,55,61767,61791
569,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35946,35989,43,64368,64409
570,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34535,34580,45,61112,61044
571,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36835,36870,35,64768,64750
572,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35659,35703,44,61285,61291
573,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37809,37825,16,64611,64583
574,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36623,36657,34,61275,61290
575,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38303,38317,14,64143,64120
576,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36674,36711,37,60832,60855
577,truncatedIcosahedron_ambo_relax_truncate001_hankin59,39243,39270,27,64692,64696
578,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38650,38657,7,61867,61849
579,truncatedIcosahedron_ambo_relax_truncate001_hankin59,39720,39734,14,63531,63544
580,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37562,37580,18,60304,60307
581,truncatedIcosahedron_ambo_relax_truncate001_hankin59,40670,40691,21,65568,65569
582,truncatedIcosahedron_ambo_relax_truncate001_hankin59,39574,39570,-4,61366,61342
583,truncatedIcosahedron_ambo_relax_truncate001_hankin59,40232,40236,4,63119,63181
584,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38323,38360,37,60612,60591
585,truncatedIcosahedron_ambo_relax_truncate001_hankin59,39763,39773,10,63900,63875
586,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37828,37826,-2,60527,60515
587,truncatedIcosahedron_ambo_relax_truncate001_hankin59,38214,38229,15,62846,62860
588,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37475,37501,26,61721,61741
589,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37424,37472,48,62407,62431
590,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36746,36780,34,61785,61766
591,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36085,36123,38,61798,61804
592,truncatedIcosahedron_ambo_relax_truncate001_hankin59,37225,37257,32,63603,63596
593,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35407,35442,35,60390,60391
594,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36704,36741,37,63764,63761
595,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34761,34805,44,60525,60524
596,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36622,36649,27,64319,64366
597,truncatedIcosahedron_ambo_relax_truncate001_hankin59,34338,34376,38,60231,60194
598,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36113,36148,35,64237,64240
599,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33650,33719,69,60003,60024
600,truncatedIcosahedron_ambo_relax_truncate001_hankin59,36088,36110,22,64898,64853
601,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33318,33373,55,59690,59731
602,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35701,35754,53,64845,64831
603,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33572,33630,58,60332,60349
604,truncatedIcosahedron_ambo_relax_truncate001_hankin59,35733,35757,24,64622,64589
605,truncatedIcosahedron_ambo_relax_truncate001_hankin59,33552,33611,59,60287,60315
606,truncatedIcosahedron_ambo_relax_truncate001_hankin73,1822,1798,-24,30731,30648
607,truncatedIcosahedron_ambo_relax_truncate001_hankin73,9053,9414,361,69695,70081
608,truncatedIcosahedron_ambo_relax_truncate001_hankin73,9339,9690,351,62748,62732
609,truncatedIcosahedron_ambo_relax_truncate001_hankin73,8997,9345,348,61869,61877
610,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10051,10453,402,63517,63624
611,truncatedIcosahedron_ambo_relax_truncate001_hankin73,11760,12286,526,64193,64265
612,truncatedIcosahedron_ambo_relax_truncate001_hankin73,12073,12711,638,62772,62881
613,truncatedIcosahedron_ambo_relax_truncate001_hankin73,11890,12552,662,62279,62301
614,truncatedIcosahedron_ambo_relax_truncate001_hankin73,12460,13181,721,63034,63081
615,truncatedIcosahedron_ambo_relax_truncate001_hankin73,12603,13408,805,62602,62688
616,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15005,15804,799,64864,64858
617,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10690,11542,852,58141,58192
618,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10624,11473,849,62395,62389
619,truncatedIcosahedron_ambo_relax_truncate001_hankin73,10737,11572,835,62574,62561
620,truncatedIcosahedron_ambo_relax_truncate001_hankin73,13580,14391,811,65304,65281
621,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15155,15870,715,64024,63939
622,truncatedIcosahedron_ambo_relax_truncate001_hankin73,14686,15405,719,61981,62001
623,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15228,16096,868,63002,63206
624,truncatedIcosahedron_ambo_relax_truncate001_hankin73,14600,15368,768,61887,61741
625,truncatedIcosahedron_ambo_relax_truncate001_hankin73,15264,16128,864,62808,62896
626,truncatedIcosahedron_ambo_relax_truncate001_hankin73,23728,24497,769,70923,70829
627,truncatedIcosahedron_ambo_relax_truncate001_hankin73,34440,34722,282,73130,72638
628,truncatedIcosahedron_ambo_relax_truncate001_hankin73,32244,32565,321,60262,60301
629,truncatedIcosahedron_ambo_relax_truncate001_hankin73,35695,35922,227,65907,65802
630,truncatedIcosahedron_ambo_relax_truncate001_hankin73,33439,33742,303,60204,60266
